source_excel_row,source_registry_offering_count,AANGEBODEN_OPLEIDINGCODE,OPLEIDINGSEENHEIDCODE,ERKENDEOPLEIDINGSCODE,VARIANT_VAN,SOORT,ONDERWIJSBESTUURID,ONDERWIJSBESTUUR_NAAM,ONDERWIJSAANBIEDERID,ONDERWIJSAANBIEDER_NAAM,NAAM_LANG,INTERNATIONALE_NAAM,EIGENNAAM,VORM,VOERTAAL,STUDIELAST,BEGINDATUM,EINDDATUM,AANGEBODEN_OPLEIDING_BEGINDATUM,AANGEBODEN_OPLEIDING_EINDDATUM,EERSTE_INSTROOMDATUM,LAATSTE_INSTROOMDATUM,WEBSITE,SAMENWERKEND_MET,BUITENLANDSEPARTNER,ONDERWIJSLOCATIECODE,ONDERWIJSLOCATIEPLAATS,raw_record_count,raw_csv_rows_json,raw_conflict_fields_json,raw_conflict_values_json
184,2,82208812-6628-4218-9bc3-75899aa22507,1001O5866,56124,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Europese Talen en Culturen,European Languages and Cultures,Europese Talen en Culturen,VOLTIJD,ENG,180,2013-09-01,,2013-09-01,,,,,,,114X066,Groningen,1,[1565],[],{}
184,2,ae66d52f-a2cd-4901-a3d9-758d1def7154,1001O5866,56124,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Europese Talen en Culturen,European Languages and Cultures,Europese Talen en Culturen,VOLTIJD,NLD,180,2013-09-01,,2013-09-01,,,,,,,114X066,Groningen,1,[1566],[],{}
185,1,2de276ca-433d-4a84-babe-b435e9555aab,1001O5867,56157,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Farmacie,Pharmacy,Farmacie,VOLTIJD,NLD,180,2002-09-01,,2025-09-01,,,,,,,114X066,Groningen,1,[1568],[],{}
186,2,2acf37c7-02d6-49ef-820d-2efbf5affb19,1001O5838,56081,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Filosofie,Philosophy,Filosofie,DEELTIJD,NLD,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1560],[],{}
186,2,c2a1f8aa-50aa-4915-9af1-b8737d4efa4b,1001O5838,56081,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Filosofie,Philosophy,Filosofie,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1561],[],{}
187,1,eac3899e-592f-4d88-a06d-38c798d53914,1016O3611,,50479,VARIANT,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Friese Taal en Cultuur,,Friese Taal en Cultuur,VOLTIJD,NLD,180,,,2026-09-01,,,,,,,114X066,Groningen,1,[1862],[],{}
188,1,f3168827-5498-49fe-b6a3-de8e1d1770fd,1001O5904,56551,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Geneeskunde,Medicine,Geneeskunde,VOLTIJD,NLD,180,2003-09-01,,2003-09-01,,,,,,,114X066,Groningen,1,[1575],[],{}
189,4,9c581084-e27a-4479-8319-da52b189f6c5,1001O5817,56034,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Geschiedenis,History,Geschiedenis,DEELTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1556],[],{}
189,4,b49220e3-6bad-4151-bc7b-26353b11b190,1001O5817,56034,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Geschiedenis,History,Geschiedenis,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1558],[],{}
189,4,bca85496-aabf-4684-a7c9-c8f94ad39a36,1001O5817,56034,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Geschiedenis,History,Geschiedenis,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1559],[],{}
189,4,c6c14e5e-a173-4962-9bfc-c4f2349fbd91,1001O5817,56034,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Geschiedenis,History,Geschiedenis,DEELTIJD,NLD,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1557],[],{}
190,2,4c1226da-29f8-45a7-abc4-5c7ab0913f97,1016O0157,,57084,VARIANT,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Geschiedwetenschap,History,Geschiedwetenschap,DEELTIJD,ENG,180,,,2002-09-01,,,,,,,114X066,Groningen,1,[1677],[],{}
190,2,9289061f-cb9e-4003-8fd4-e53b7ed6b88b,1016O0157,,57084,VARIANT,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Geschiedwetenschap,History,Geschiedwetenschap,VOLTIJD,ENG,180,,,2002-09-01,,,,,,,114X066,Groningen,1,[1678],[],{}
191,1,f41491f0-8793-4090-affb-54b5d73e445a,1001O6236,59327,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Global Responsibility and Leadership,Global Responsibility and Leadership,Global Responsibility and Leadership,VOLTIJD,ENG,180,2018-09-01,,2018-09-01,,,,,,,114X067,Leeuwarden,1,[1604],[],{}
192,2,6fc5c36c-1857-4713-bb26-a3bd0d0f9ffa,1001O5806,56003,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Griekse en Latijnse Taal en Cultuur,Classics,Griekse en Latijnse Taal en Cultuur,DEELTIJD,NLD,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1552],[],{}
192,2,732193a9-b696-4e7b-a9a0-58d9a21d9cb0,1001O5806,56003,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Griekse en Latijnse Taal en Cultuur,Classics,Griekse en Latijnse Taal en Cultuur,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1553],[],{}
193,1,3c9ac13b-3f3a-40f7-93d4-277ac2b1ba0a,1001O5774,50974,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Human Geography and Planning,Human Geography and Planning,Human Geography and Planning,VOLTIJD,ENG,180,2020-09-01,,2020-09-01,,,,,,,114X066,Groningen,1,[1551],[],{}
194,1,4ff92595-5040-4b1d-99dc-1db05424ff79,1001O6170,56978,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Informatica,Computing Science,Informatica,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,2,"[1597,1598]","[""STUDIEKEUZECHECK""]","{""STUDIEKEUZECHECK"":[""STUDIEKEUZE_CHECK_VAN_TOEPASSING"",""STUDIEKEUZE_CHECK_VERPLICHT""]}"
195,1,2094d140-1f9f-4c1b-97dc-24e7fe031ce7,1001O6095,56842,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Informatiekunde,Information Science,Informatiekunde,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,2030-09-01,,2027-09-01,,,,114X066,Groningen,1,[1590],[],{}
196,1,06bd2460-2125-4500-b1ec-430a1c182b3f,1001O6072,56829,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,International and European Law,International and European Law,International and European Law,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1587],[],{}
197,1,0e47b3a5-ccd2-4f65-945c-3af5415fa0e5,1001O5642,50019,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,International Business,International Business,International Business,VOLTIJD,ENG,180,2012-09-01,,2012-09-01,,,,,,,114X066,Groningen,1,[1534],[],{}
198,1,0611d762-fbeb-447b-a5d3-94fbd74157a0,1001O5706,50627,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Internationale Betrekkingen en Internationale Organisatie,International Relations and International Organization,Internationale Betrekkingen en Internationale Organisatie,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1541],[],{}
199,2,612ec857-e93e-4a78-a707-b298d080a090,1016O0159,,57084,VARIANT,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Kunst- en Cultuurwetenschappen,Art and the Cultural Studies,Kunst- en Cultuurwetenschappen,VOLTIJD,ENG,180,,,2002-09-01,,,,,,,114X066,Groningen,1,[1682],[],{}
199,2,69eef1f8-8e97-460d-9012-67fdc09a0e88,1016O0159,,57084,VARIANT,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Kunst- en Cultuurwetenschappen,Art and the Cultural Studies,Kunst- en Cultuurwetenschappen,DEELTIJD,ENG,180,,,2002-09-01,,,,,,,114X066,Groningen,1,[1681],[],{}
200,2,9e23a930-ecf9-4d34-8d18-e67f01e7a0bd,1001O5707,50629,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,"Kunsten, Cultuur en Media","Arts, Culture and Media","Kunsten, Cultuur en Media",VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1543],[],{}
200,2,a8535621-e4bd-4c12-ae3e-c6f3c9faa529,1001O5707,50629,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,"Kunsten, Cultuur en Media","Arts, Culture and Media","Kunsten, Cultuur en Media",VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1542],[],{}
201,1,1e81842f-4493-4002-9e06-0969c894d7bb,1001O6049,56824,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Kunstgeschiedenis,Art History,Kunstgeschiedenis,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1584],[],{}
202,1,4b74ef4f-fecd-4f5b-8d01-03ea19860504,1001O6182,56981,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Kunstmatige Intelligentie,Artificial Intelligence,Kunstmatige Intelligentie,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,2,"[1600,1601]","[""STUDIEKEUZECHECK""]","{""STUDIEKEUZECHECK"":[""STUDIEKEUZE_CHECK_VAN_TOEPASSING"",""STUDIEKEUZE_CHECK_VERPLICHT""]}"
203,2,6ba5832a-e4da-4b08-8ea3-5c68c6030cc2,1016O0161,,57084,VARIANT,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Levenswetenschappen,Life Sciences,Levenswetenschappen,DEELTIJD,ENG,180,,,2002-09-01,,,,,,,114X066,Groningen,1,[1685],[],{}
203,2,936d4c47-fac3-4bf0-b9ac-723961578f55,1016O0161,,57084,VARIANT,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Levenswetenschappen,Life Sciences,Levenswetenschappen,VOLTIJD,ENG,180,,,2002-09-01,,,,,,,114X066,Groningen,1,[1686],[],{}
204,1,fa0baf5c-377f-4622-896c-bfa4e794154c,1001O5680,50393,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Liberal Arts and Sciences,Liberal Arts and Sciences,Liberal Arts and Sciences,VOLTIJD,ENG,180,2014-09-01,,2014-09-01,,,,,,,114X066,Groningen,1,[1539],[],{}
205,1,9f4f3fca-05c4-424b-a789-30599628e4fe,1001O5878,56286,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Life Science and Technology,Life Science and Technology,Life Science and Technology,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,2,"[1573,1574]","[""STUDIEKEUZECHECK""]","{""STUDIEKEUZECHECK"":[""STUDIEKEUZE_CHECK_VAN_TOEPASSING"",""STUDIEKEUZE_CHECK_VERPLICHT""]}"
206,1,046b499c-6c6e-406e-a89d-7b12857ebf4d,1001O5757,50906,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Media en Cultuur,Media Studies,Media en Cultuur,VOLTIJD,ENG,180,2015-03-31,,2015-03-31,,,,,,,114X066,Groningen,1,[1549],[],{}
207,1,682fe0e8-824a-4092-86e4-60eddcb11fe5,1001O5847,56098,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Midden-Oostenstudies,Middle Eastern Studies,Midden-Oostenstudies,VOLTIJD,NLD,180,2012-09-01,,2012-09-01,,,,,,,114X066,Groningen,1,[1562],[],{}
208,2,d3f89b01-47e8-45a6-9784-af4673f05905,1001O5810,56012,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Minorities & Multilingualism,Minorities & Multilingualism,Minorities & Multilingualism,VOLTIJD,ENG,180,2002-09-01,2031-09-01,2002-09-01,2030-09-01,,2026-09-01,,,,114X066,Groningen,1,[1555],[],{}
208,2,fcdcc818-1259-4ec2-8eb9-eb4fc45456e8,1001O5810,56012,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Minorities & Multilingualism,Minorities & Multilingualism,Minorities & Multilingualism,DEELTIJD,ENG,180,2002-09-01,2031-09-01,2002-09-01,2031-09-01,,2026-09-01,,,,114X066,Groningen,1,[1554],[],{}
209,1,c31383d8-c766-4d04-8dc8-7b45c862b083,1001O5666,50206,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Natuurkunde,Physics,Natuurkunde,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1537],[],{}
210,2,80294d0e-c445-4579-8e68-a4d010382965,1016O0158,,57084,VARIANT,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Natuurwetenschappen,Natural Sciences,Natuurwetenschappen,DEELTIJD,ENG,180,,,2002-09-01,,,,,,,114X066,Groningen,1,[1679],[],{}
210,2,921d7c62-e005-4455-9392-5a3e24598c8a,1016O0158,,57084,VARIANT,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Natuurwetenschappen,Natural Sciences,Natuurwetenschappen,VOLTIJD,ENG,180,,,2002-09-01,,,,,,,114X066,Groningen,1,[1680],[],{}
211,1,0a7af361-bc30-4c15-8bf4-0e56c08fa50b,1001O5999,56804,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Nederlandse Taal en Cultuur,Dutch Language and Culture,Nederlandse Taal en Cultuur,VOLTIJD,NLD,180,2002-09-01,2026-09-01,2002-09-01,2026-09-01,,,,,,114X066,Groningen,1,[1583],[],{}
212,1,633888ce-f7f8-4667-880f-56dd1cd7aa53,1016O3657,,50479,VARIANT,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Nederlandse Taal en Cultuur,,Nederlandse Taal en Cultuur,VOLTIJD,NLD,180,,,2026-09-01,,,,,,,114X066,Groningen,1,[1863],[],{}
213,1,14ed6072-b520-4b71-b182-a3a05e42349c,1016O2817,50479,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Nederlandse Talen en Culturen,Dutch Languages and Cultures,Nederlandse Talen en Culturen,VOLTIJD,NLD,180,2026-09-01,,2026-09-01,,,,,,,114X066,Groningen,1,[1672],[],{}
214,1,e97b8534-977e-42e8-880e-a0ee0544879c,1001O5944,56607,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Pedagogische Wetenschappen,Pedagogical Sciences,Pedagogische Wetenschappen,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1580],[],{}
215,2,047bc658-35b9-4fe7-8477-cc514a91542c,1016O0162,,57084,VARIANT,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Politieke Wetenschappen,Political Science,Politieke Wetenschappen,VOLTIJD,ENG,180,,,2002-09-01,,,,,,,114X066,Groningen,1,[1688],[],{}
215,2,e017269b-212b-409e-be4e-74d970180572,1016O0162,,57084,VARIANT,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Politieke Wetenschappen,Political Science,Politieke Wetenschappen,DEELTIJD,ENG,180,,,2002-09-01,,,,,,,114X066,Groningen,1,[1687],[],{}
216,2,4ab3b08b-8e82-4cb5-ac50-8e55c3a64810,1001O5929,56604,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Psychologie,Psychology,Psychologie,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1578],[],{}
216,2,6f88b5d5-d5af-4775-b07a-87773fd3535b,1001O5929,56604,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Psychologie,Psychology,Psychologie,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1579],[],{}
217,2,048b86d5-80b4-47c6-b575-2978bc2c9676,1001O5725,50700,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Rechtsgeleerdheid,Dutch Law,Rechtsgeleerdheid,VOLTIJD,NLD,180,2009-09-01,,2009-09-01,,,,,,,114X066,Groningen,1,[1545],[],{}
217,2,9b40f5fa-8bae-4ebc-a6dd-7fef966024ff,1001O5725,50700,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Rechtsgeleerdheid,Dutch Law,Rechtsgeleerdheid,VOLTIJD,NLD,180,2009-09-01,,2009-09-01,,,,,,,114X067,Leeuwarden,1,[1546],[],{}
218,2,1ae42d82-855c-4125-8003-9e75ec2d1418,1001O5751,50902,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Religiewetenschappen,Religious Studies,Religiewetenschappen,VOLTIJD,ENG,180,2014-09-01,,2014-09-01,,,,,,,114X066,Groningen,1,[1547],[],{}
218,2,e8c968b9-ccc9-4d44-9583-ec3d6611faf4,1001O5751,50902,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Religiewetenschappen,Religious Studies,Religiewetenschappen,VOLTIJD,NLD,180,2014-09-01,,2014-09-01,,,,,,,114X066,Groningen,1,[1548],[],{}
219,1,b278c846-17eb-40fc-b4dc-2c5fe409e4ff,1001O6112,56857,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Scheikunde,Chemistry,Scheikunde,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1591],[],{}
220,1,9aeec357-869f-4b56-8a9b-d04c4fb71643,1001O6149,56960,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Scheikundige Technologie,Chemical Engineering,Scheikundige Technologie,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1594],[],{}
221,1,4f52b521-015b-4986-80e1-14fa94119715,1001O5921,56601,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Sociologie,Sociology,Sociologie,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1577],[],{}
222,1,72204c16-0a8f-45c5-af36-dbb02f13ce44,1001O5869,56194,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Spatial Planning and Design,Spatial Planning and Design,Spatial Planning and Design,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,2,"[1569,1570]","[""STUDIEKEUZECHECK""]","{""STUDIEKEUZECHECK"":[""STUDIEKEUZE_CHECK_VAN_TOEPASSING"",""STUDIEKEUZE_CHECK_VERPLICHT""]}"
223,1,49ee7fec-702e-4e02-9c34-7b2446790af0,1001O5664,50205,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Sterrenkunde,Astronomy,Sterrenkunde,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,2,"[1535,1536]","[""STUDIEKEUZECHECK""]","{""STUDIEKEUZECHECK"":[""STUDIEKEUZE_CHECK_VAN_TOEPASSING"",""STUDIEKEUZE_CHECK_VERPLICHT""]}"
224,1,86479170-43cd-40ad-8474-91de4abf6db7,1001O5993,56803,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Taalwetenschap,Linguistics,Taalwetenschap,VOLTIJD,NLD,180,2007-09-01,,2007-09-01,,,,,,,114X066,Groningen,1,[1582],[],{}
225,1,6e8348de-66e7-4c14-a350-eaf7036dc9fe,1001O5915,56560,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Tandheelkunde,Dentistry,Tandheelkunde,VOLTIJD,NLD,180,2004-09-01,,2004-09-01,,,,,,,114X066,Groningen,1,[1576],[],{}
226,1,2e3fcbfe-87d1-459e-8e76-1ca4e72334d0,1001O6210,56994,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Technische Bedrijfskunde,Industrial Engineering & Management,Technische Bedrijfskunde,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,2,"[1602,1603]","[""STUDIEKEUZECHECK""]","{""STUDIEKEUZECHECK"":[""STUDIEKEUZE_CHECK_VAN_TOEPASSING"",""STUDIEKEUZE_CHECK_VERPLICHT""]}"
227,1,58bd2539-41a9-4207-bbdf-4fa471f7d6d0,1001O6152,56962,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Technische Natuurkunde,Applied Physics,Technische Natuurkunde,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1595],[],{}
228,1,bb901d8a-76d9-4e7c-9b49-689fba25f0c2,1001O6160,56965,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Technische Wiskunde,Applied Mathematics,Technische Wiskunde,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1596],[],{}
229,2,28e85f49-4d08-4793-b0e8-70c2c7d6db09,1001O5855,56109,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Theologie,Theology,Theologie,VOLTIJD,NLD,180,2007-09-01,,2007-09-01,,,,,,,114X066,Groningen,1,[1564],[],{}
229,2,e9fa6c40-5ae6-499d-b007-7c209b64aa47,1001O5855,56109,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Theologie,Theology,Theologie,DEELTIJD,NLD,180,2007-09-01,,2007-09-01,,,,,,,114X066,Groningen,1,[1563],[],{}
230,1,ee1d0182-8a04-4521-a377-8d18c941594a,1001O6177,56980,,OPLEIDING,107B448,Rijksuniversiteit Groningen,113A748,Rijksuniversiteit Groningen,Wiskunde,Mathematics,Wiskunde,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,,,,,,114X066,Groningen,1,[1599],[],{}
231,2,65b743d9-46e0-4f63-b7f1-8d0b10bbe2b5,1001O6046,56823,,OPLEIDING,107B481,Stichting Katholieke Universiteit Brabant,112A446,Tilburg University,Algemene Cultuurwetenschappen,Culture Studies,Algemene Cultuurwetenschappen,VOLTIJD,NLD,180,2002-09-01,,2020-11-02,,2022-09-01,,,,,111X362,Tilburg,1,[3301],[],{}
231,2,f996326d-f358-4fd6-9bd5-31ccaafda2d2,1001O6046,56823,,OPLEIDING,107B481,Stichting Katholieke Universiteit Brabant,112A446,Tilburg University,Algemene Cultuurwetenschappen,Culture Studies,Algemene Cultuurwetenschappen,DEELTIJD,NLD,180,2002-09-01,,2020-11-02,,2022-09-01,,,,,111X362,Tilburg,1,[3300],[],{}
232,1,e49d865c-85a9-44a2-b0b0-07d36e668ba0,1016O1090,,,VARIANT,107B481,Stichting Katholieke Universiteit Brabant,112A446,Tilburg University,B Bedrijfskunde,B Business Administration,B Bedrijfskunde,VOLTIJD,NLD,,,,2023-09-14,,,,,,,111X362,Tilburg,1,[3394],[],{}
233,1,ccc226b6-54b8-4a00-8815-a6ad02213ec2,1016O0554,,56627,VARIANT,107B481,Stichting Katholieke Universiteit Brabant,112A446,Tilburg University,B Bestuurskunde,B Public Governance,B Bestuurskunde,VOLTIJD,NLD,180,,,2020-11-02,,2022-09-01,,,,,111X362,Tilburg,1,[3358],[],{}
234,1,d6bbd376-44c9-49bf-a492-871db64d8340,1016O0543,,50754,VARIANT,107B481,Stichting Katholieke Universiteit Brabant,112A446,Tilburg University,B Organisatie- en Managementwetenschappen,B Organization and Management Studies (Dutch program),B Organisatie- en Managementwetenschappen,VOLTIJD,NLD,180,,,2020-11-02,,2022-09-01,,,,,111X362,Tilburg,1,[3353],[],{}
235,1,8f32c604-e8c1-47bd-a58e-017c97c644ff,1016O0544,,50754,VARIANT,107B481,Stichting Katholieke Universiteit Brabant,112A446,Tilburg University,B Organisatie- en Managementwetenschappen:GMSI (Engelstalig),B Organization and Management Studies:GMSI (English program),B Organisatie- en Managementwetenschappen:GMSI (Engelstalig),VOLTIJD,ENG,180,,,2020-11-02,,2022-09-01,,,,,111X362,Tilburg,1,[3354],[],{}
236,1,62e99cdf-41eb-411c-b32e-ce0b81027230,1016O0545,,50755,VARIANT,107B481,Stichting Katholieke Universiteit Brabant,112A446,Tilburg University,B Personeelwetenschappen,B Human Resource Studies,B Personeelwetenschappen,VOLTIJD,NLD,180,,,2020-11-02,,2022-09-01,,,,,111X362,Tilburg,1,[3355],[],{}
237,1,9219846e-0da4-477e-8adb-bba94c2320ff,1016O0546,,50755,VARIANT,107B481,Stichting Katholieke Universiteit Brabant,112A446,Tilburg University,B Personeelwetenschappen (HRS: People Management),B Human Resource Studies (HRS: People Management),B Personeelwetenschappen (HRS: People Management),VOLTIJD,ENG,180,,,2020-11-02,,2022-09-01,,,,,111X362,Tilburg,1,[3356],[],{}
